Unnamed: 0	session	filename	transcript	speaker	image	original_transcript	response	pinmic	array
221	20230325-150539-579	460.wav	先にご飯食べてますよ。	Yoshino	00000050/00050270.jpg	先にご飯食べますよ。	どうぞ、先に始めていてください。||どうぞ、先に始めていてください。	splitted_speech/pinmic/20230325-150539-579/460.html	splitted_speech/yoshino_original/20230325-150539-579/460.html
569	20230325-161026-551	551.wav	テレビを観てるの	Kawano	00000004/00004383.jpg	テレビを観てるの	音量大きすぎ。	splitted_speech/pinmic/20230325-161026-551/551.html	splitted_speech/kawano_original/20230325-161026-551/551.html
648	20230325-161026-551	651.wav	きまった！	Kawano	00000011/00011060.jpg	きまった！	今日はいいスタイルに仕上がってるね。||今日はいいスタイルに仕上がってるね。	splitted_speech/pinmic/20230325-161026-551/651.html	splitted_speech/kawano_original/20230325-161026-551/651.html
289	20230325-150539-579	530.wav	きまった！	Yoshino	00000011/00011060.jpg	きまった！	今日はいいスタイルに仕上がってるね。||今日はいいスタイルに仕上がってるね。	splitted_speech/pinmic/20230325-150539-579/530.html	splitted_speech/yoshino_original/20230325-150539-579/530.html
181	20230325-150539-579	413.wav	ただいまの時間から店内商品全て20％オフです。	Yoshino	00000032/00032092.jpg	ただいまの時間から店内商品全て20％オフです。	なにか買おうかな。||どんなものがあるのかな？||なにか買おうかな。||どんなものがあるのかな？	splitted_speech/pinmic/20230325-150539-579/413.html	splitted_speech/yoshino_original/20230325-150539-579/413.html
549	20230325-161026-551	520.wav	ただいまの時間から店内商品全て20％オフです。	Kawano	00000032/00032092.jpg	ただいまの時間から店内商品全て20％オフです。	なにか買おうかな。||どんなものがあるのかな？||なにか買おうかな。||どんなものがあるのかな？	splitted_speech/pinmic/20230325-161026-551/520.html	splitted_speech/kawano_original/20230325-161026-551/520.html
788	20230325-161026-551	842.wav	スタジオにこもりっぱなしで、なんだか仙人の気分だよ。	Kawano	00000085/00085926.jpg	スタジオにこもりっぱなしで、なんだか仙人の気分だよ。	気分転換に外に行こうか。||気分転換に外に行こうか。	splitted_speech/pinmic/20230325-161026-551/842.html	splitted_speech/kawano_original/20230325-161026-551/842.html
114	20230325-150539-579	338.wav	スタジオにこもりっぱなしで、なんだか仙人の気分だよ。	Yoshino	00000085/00085926.jpg	スタジオにこもりっぱなしで、なんだか仙人の気分だよ。	気分転換に外に行こうか。||気分転換に外に行こうか。	splitted_speech/pinmic/20230325-150539-579/338.html	splitted_speech/yoshino_original/20230325-150539-579/338.html
290	20230325-150539-579	531.wav	きゃっ倒れる	Yoshino	00000054/00054559.jpg	きゃっ倒れる	今助ける。||危ない	splitted_speech/pinmic/20230325-150539-579/531.html	splitted_speech/yoshino_original/20230325-150539-579/531.html
517	20230325-161026-551	477.wav	私、財布をどのポケットに入れたか覚えてない？	Kawano	00000109/00109776.jpg	私、財布をどのポケットに入れたか覚えてない？	カバンじゃないですか？	splitted_speech/pinmic/20230325-161026-551/477.html	splitted_speech/kawano_original/20230325-161026-551/477.html
131	20230325-150539-579	355.wav	机の上は僕が片づけるから触らないで。	Yoshino	00000017/00017654.jpg	机の上は僕が片づけるから触らないで。	わかりました触りません||わかりました触りません	splitted_speech/pinmic/20230325-150539-579/355.html	splitted_speech/yoshino_original/20230325-150539-579/355.html
501	20230325-161026-551	457.wav	机の上は僕が片づけるから触らないで。	Kawano	00000017/00017654.jpg	机の上は僕が片づけるから触らないで。	わかりました触りません||わかりました触りません	splitted_speech/pinmic/20230325-161026-551/457.html	splitted_speech/kawano_original/20230325-161026-551/457.html
44	20230325-150539-579	266.wav	ブンブン、危ないですよ。	Yoshino	00000015/00015926.jpg	ブンブン、危ないですよ。	元気だね||素敵。こっちをむいて||元気だね||素敵。こっちをむいて||元気だね||素敵。こっちをむいて	splitted_speech/pinmic/20230325-150539-579/266.html	splitted_speech/yoshino_original/20230325-150539-579/266.html
56	20230325-150539-579	278.wav	ブンブン、危ないですよ。	Yoshino	00000015/00015926.jpg	ブンブン、危ないですよ。	元気だね||素敵。こっちをむいて||元気だね||素敵。こっちをむいて||元気だね||素敵。こっちをむいて	splitted_speech/pinmic/20230325-150539-579/278.html	splitted_speech/yoshino_original/20230325-150539-579/278.html
733	20230325-161026-551	775.wav	ブンブン、危ないですよ。	Kawano	00000015/00015926.jpg	ブンブン、危ないですよ。	元気だね||素敵。こっちをむいて||元気だね||素敵。こっちをむいて||元気だね||素敵。こっちをむいて	splitted_speech/pinmic/20230325-161026-551/775.html	splitted_speech/kawano_original/20230325-161026-551/775.html
70	20230325-150539-579	292.wav	ドリンクはここで受け取るのよ。	Yoshino	00000066/00066622.jpg	ドリンクはここで受け取るのよ。	そうなんだ||わかりました。||そうなんだ||わかりました。	splitted_speech/pinmic/20230325-150539-579/292.html	splitted_speech/yoshino_original/20230325-150539-579/292.html
349	20230325-154844-077	14.wav	ドリンクはここで受け取るのよ。	Yoshino	00000066/00066622.jpg	ドリンクはここで受け取るのよ。	そうなんだ||わかりました。||そうなんだ||わかりました。	splitted_speech/pinmic/20230325-154844-077/14.html	splitted_speech/yoshino_original/20230325-154844-077/14.html
135	20230325-150539-579	359.wav	おかわりは頼まないの？	Yoshino	00000003/00003540.jpg	おかわりは頼まないの？	では、もう1杯いただきます。||もちろん、まだ飲むよ。||それではもう一杯貰おうかな||メニューを見てから決めるわ	splitted_speech/pinmic/20230325-150539-579/359.html	splitted_speech/yoshino_original/20230325-150539-579/359.html
82	20230325-150539-579	304.wav	これを少量足して、あとは混ぜれば出来上がりです。	Yoshino	00000036/00036759.jpg	これを少量足して、あとは混ぜれば出来上がりです。	さあ飲むぞ。	splitted_speech/pinmic/20230325-150539-579/304.html	splitted_speech/yoshino_original/20230325-150539-579/304.html
193	20230325-150539-579	427.wav	メッチャ美味いよ	Yoshino	00000011/00011750.jpg	メッチャ美味いよ	そうなんだ||私にも食べさせて。	splitted_speech/pinmic/20230325-150539-579/427.html	splitted_speech/yoshino_original/20230325-150539-579/427.html
239	20230325-150539-579	479.wav	雨が降りそうだから早めに広げたよ。商品が濡れたらたいへんだからね。	Yoshino	00000103/00103395.jpg	雨が降りそうだから早めに広げたよ。商品が濡れたらたいへんだからね。	何を売っているんですか？||私も折り畳み傘さそうかしら||手伝いましょうか||何を売っているんですか？||私も折り畳み傘さそうかしら||手伝いましょうか	splitted_speech/pinmic/20230325-150539-579/479.html	splitted_speech/yoshino_original/20230325-150539-579/479.html
602	20230325-161026-551	591.wav	雨が降りそうだから早めに広げたよ。	Kawano	00000103/00103395.jpg	雨が降りそうだから早めに広げたよ。商品が濡れたらたいへんだからね。	何を売っているんですか？||私も折り畳み傘さそうかしら||手伝いましょうか||何を売っているんですか？||私も折り畳み傘さそうかしら||手伝いましょうか	splitted_speech/pinmic/20230325-161026-551/591.html	splitted_speech/kawano_original/20230325-161026-551/591.html
140	20230325-150539-579	364.wav	弾いてみるから、曲名を当ててみて。	Yoshino	00000062/00062579.jpg	弾いてみるから、曲名を当ててみて。	答え分かるかなあ？	splitted_speech/pinmic/20230325-150539-579/364.html	splitted_speech/yoshino_original/20230325-150539-579/364.html
6	20230325-150539-579	228.wav	僕のキャリーバッグかっこいいでしょ？	Yoshino	00000020/00020068.jpg	僕のキャリーバッグかっこいいでしょ？	なかなかいいね||なかなかいいね||なかなかいいね	splitted_speech/pinmic/20230325-150539-579/228.html	splitted_speech/yoshino_original/20230325-150539-579/228.html
695	20230325-161026-551	735.wav	僕のキャリーバッグかっこいいでしょ？	Kawano	00000020/00020068.jpg	僕のキャリーバッグかっこいいでしょ？	なかなかいいね||なかなかいいね||なかなかいいね	splitted_speech/pinmic/20230325-161026-551/735.html	splitted_speech/kawano_original/20230325-161026-551/735.html
407	20230325-161026-551	313.wav	僕のキャリーバッグかっこいいでしょ？	Kawano	00000020/00020068.jpg	僕のキャリーバッグかっこいいでしょ？	なかなかいいね||なかなかいいね||なかなかいいね	splitted_speech/pinmic/20230325-161026-551/313.html	splitted_speech/kawano_original/20230325-161026-551/313.html
292	20230325-150539-579	533.wav	どれにしようかしら？	Yoshino	00000055/00055329.jpg	どれにしょうかしら？	こっちのデザインのほうが良くない？||こっちのデザインのほうが良くない？	splitted_speech/pinmic/20230325-150539-579/533.html	splitted_speech/yoshino_original/20230325-150539-579/533.html
651	20230325-161026-551	654.wav	どれにしょうかしら？	Kawano	00000055/00055329.jpg	どれにしょうかしら？	こっちのデザインのほうが良くない？||こっちのデザインのほうが良くない？	splitted_speech/pinmic/20230325-161026-551/654.html	splitted_speech/kawano_original/20230325-161026-551/654.html
234	20230325-150539-579	474.wav	ごめんなさい、もうしません。	Yoshino	00000020/00020710.jpg	ごめんなさい、申しません。	次からはもうやらないのよ	splitted_speech/pinmic/20230325-150539-579/474.html	splitted_speech/yoshino_original/20230325-150539-579/474.html
220	20230325-150539-579	459.wav	一時しのぎの補修だけど、何とか頑張るよ。	Yoshino	00000001/00001626.jpg	一時しのぎの補修だけど、何とか頑張るよ。	頑張ってください||頑張ってください	splitted_speech/pinmic/20230325-150539-579/459.html	splitted_speech/yoshino_original/20230325-150539-579/459.html
585	20230325-161026-551	569.wav	一時しのぎの補修だけど、何とか頑張るよ。	Kawano	00000001/00001626.jpg	一時しのぎの補修だけど、何とか頑張るよ。	頑張ってください||頑張ってください	splitted_speech/pinmic/20230325-161026-551/569.html	splitted_speech/kawano_original/20230325-161026-551/569.html
380	20230325-155017-589	25.wav	今日仕入れたばっかりだよ	Yoshino	00000049/00049027.jpg	今日仕入れたばっかりだよ	豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。	splitted_speech/pinmic/20230325-155017-589/25.html	splitted_speech/yoshino_original/20230325-155017-589/25.html
778	20230325-161026-551	830.wav	今日仕入れたばっかりだよ	Kawano	00000049/00049027.jpg	今日仕入れたばっかりだよ	豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。	splitted_speech/pinmic/20230325-161026-551/830.html	splitted_speech/kawano_original/20230325-161026-551/830.html
104	20230325-150539-579	327.wav	今日仕入れたばっかりだよ	Yoshino	00000049/00049027.jpg	今日仕入れたばっかりだよ	豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。	splitted_speech/pinmic/20230325-150539-579/327.html	splitted_speech/yoshino_original/20230325-150539-579/327.html
478	20230325-161026-551	421.wav	今日仕入れたばっかりだよ	Kawano	00000049/00049027.jpg	今日仕入れたばっかりだよ	豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。||豚の顔も食べられるのですか。	splitted_speech/pinmic/20230325-161026-551/421.html	splitted_speech/kawano_original/20230325-161026-551/421.html
375	20230325-155017-589	20.wav	大体1ヶ月ぐらいはかかりますね。	Yoshino	00000029/00029722.jpg	大体1ヶ月くらいはかかりますね。	これくらいの大作ですと、それくらいは掛かるのですね。	splitted_speech/pinmic/20230325-155017-589/20.html	splitted_speech/yoshino_original/20230325-155017-589/20.html
404	20230325-161026-551	310.wav	ごめんなさい、今歯磨き中なの	Kawano	00000007/00007719.jpg	ごめんなさい、今歯磨き中なの	早くしてね。||せっかくだからそのまま撮ろうよ。||おっと、失礼。||早くしてね。||せっかくだからそのまま撮ろうよ。||おっと、失礼。	splitted_speech/pinmic/20230325-161026-551/310.html	splitted_speech/kawano_original/20230325-161026-551/310.html
3	20230325-150539-579	225.wav	ごめんなさい、今歯磨き中なの	Yoshino	00000007/00007719.jpg	ごめんなさい、今歯磨き中なの	早くしてね。||せっかくだからそのまま撮ろうよ。||おっと、失礼。||早くしてね。||せっかくだからそのまま撮ろうよ。||おっと、失礼。	splitted_speech/pinmic/20230325-150539-579/225.html	splitted_speech/yoshino_original/20230325-150539-579/225.html
41	20230325-150539-579	263.wav	見つかったか。	Yoshino	00000092/00092136.jpg	見つかったか。	みぃつけた||みぃつけた	splitted_speech/pinmic/20230325-150539-579/263.html	splitted_speech/yoshino_original/20230325-150539-579/263.html
439	20230325-161026-551	353.wav	見つかったか。	Kawano	00000092/00092136.jpg	見つかったか。	みぃつけた||みぃつけた	splitted_speech/pinmic/20230325-161026-551/353.html	splitted_speech/kawano_original/20230325-161026-551/353.html
495	20230325-161026-551	446.wav	これ火をつけると、炎がグワーっと上がったりしない？	Kawano	00000015/00015207.jpg	これ火をつけると、炎がグワーっと上がったりしない？怖いわ！	大丈夫、ゆっくりやって。||大丈夫ですよ||大丈夫、ゆっくりやって。||大丈夫ですよ	splitted_speech/pinmic/20230325-161026-551/446.html	splitted_speech/kawano_original/20230325-161026-551/446.html
797	20230325-161026-551	852.wav	炎がグワーっと上がったりしない？怖いわ！	Kawano	00000015/00015207.jpg	これ火をつけると、炎がグワーっと上がったりしない？怖いわ！	大丈夫、ゆっくりやって。||大丈夫ですよ||大丈夫、ゆっくりやって。||大丈夫ですよ	splitted_speech/pinmic/20230325-161026-551/852.html	splitted_speech/kawano_original/20230325-161026-551/852.html
108	20230325-150539-579	331.wav	図書館内ではフラッシュなんか焚かないでよ	Yoshino	00000014/00014082.jpg	図書館内ではフラッシュなんか焚かないでよ？	迷惑にならないようにします。||気を付けます||オーケー||迷惑にならないようにします。||気を付けます||オーケー||迷惑にならないようにします。||気を付けます||オーケー	splitted_speech/pinmic/20230325-150539-579/331.html	splitted_speech/yoshino_original/20230325-150539-579/331.html
782	20230325-161026-551	834.wav	図書館内ではフラッシュなんか焚かないでよ	Kawano	00000014/00014082.jpg	図書館内ではフラッシュなんか焚かないでよ？	迷惑にならないようにします。||気を付けます||オーケー||迷惑にならないようにします。||気を付けます||オーケー||迷惑にならないようにします。||気を付けます||オーケー	splitted_speech/pinmic/20230325-161026-551/834.html	splitted_speech/kawano_original/20230325-161026-551/834.html
482	20230325-161026-551	425.wav	図書館内ではフラッシュなんかた焚かないでよ	Kawano	00000014/00014082.jpg	図書館内ではフラッシュなんか焚かないでよ？	迷惑にならないようにします。||気を付けます||オーケー||迷惑にならないようにします。||気を付けます||オーケー||迷惑にならないようにします。||気を付けます||オーケー	splitted_speech/pinmic/20230325-161026-551/425.html	splitted_speech/kawano_original/20230325-161026-551/425.html
212	20230325-150539-579	449.wav	コーナー菌が溜まりやすいので念入りに散布しましょう。	Yoshino	00000076/00076738.jpg	コーナーは菌が溜まりやすいので念入りに散布しましょう。	おねがいします。虫がでないように||散布よろしくお願いします	splitted_speech/pinmic/20230325-150539-579/449.html	splitted_speech/yoshino_original/20230325-150539-579/449.html
593	20230325-161026-551	578.wav	夕しゃくの仕度をしています。	Kawano	00000076/00076978.jpg	夕飯の仕度をしています。	今日はどんな献立なんですか？||お疲れ様です||今日はどんな献立なんですか？||お疲れ様です	splitted_speech/pinmic/20230325-161026-551/578.html	splitted_speech/kawano_original/20230325-161026-551/578.html
228	20230325-150539-579	467.wav	夕飯の仕度をしてます。	Yoshino	00000076/00076978.jpg	夕飯の仕度をしています。	今日はどんな献立なんですか？||お疲れ様です||今日はどんな献立なんですか？||お疲れ様です	splitted_speech/pinmic/20230325-150539-579/467.html	splitted_speech/yoshino_original/20230325-150539-579/467.html
356	20230325-155017-589	1.wav	酔いつぶれて動けないの	Yoshino	00000017/00017464.jpg	酔いつぶれて動けないの	自分の体なんだから、そんなことがないようにしっかりしてよ！||人を呼ぶよ	splitted_speech/pinmic/20230325-155017-589/1.html	splitted_speech/yoshino_original/20230325-155017-589/1.html
629	20230325-161026-551	625.wav	乾いたら色付けよ	Kawano	00000030/00030557.jpg	乾いたら色付けよ	楽しみです||手伝おうか？	splitted_speech/pinmic/20230325-161026-551/625.html	splitted_speech/kawano_original/20230325-161026-551/625.html
334	20230325-150539-579	580.wav	その場でスライスして、お出ししています。	Yoshino	00000037/00037534.jpg	その場でスライスして、お出ししています。	そうなんですね||私にもください	splitted_speech/pinmic/20230325-150539-579/580.html	splitted_speech/yoshino_original/20230325-150539-579/580.html
18	20230325-150539-579	240.wav	ネコと遊ぶのはストレス発散になるよ。	Yoshino	00000088/00088845.jpg	ネコと遊ぶのはストレス発散になるよ。	それわかるわ||本当に可愛いですね！||それわかるわ||本当に可愛いですね！	splitted_speech/pinmic/20230325-150539-579/240.html	splitted_speech/yoshino_original/20230325-150539-579/240.html
707	20230325-161026-551	747.wav	ネコと遊ぶのはストレス発散になるよ。	Kawano	00000088/00088845.jpg	ネコと遊ぶのはストレス発散になるよ。	それわかるわ||本当に可愛いですね！||それわかるわ||本当に可愛いですね！	splitted_speech/pinmic/20230325-161026-551/747.html	splitted_speech/kawano_original/20230325-161026-551/747.html
83	20230325-150539-579	305.wav	ごみはごみ箱へ捨てよう	Yoshino	00000102/00102630.jpg	ごみはごみ箱へ捨てよう	マナーは大切だよね。||わかりました||すみません、これから気をつけます。||マナーは大切だよね。||わかりました||すみません、これから気をつけます。||マナーは大切だよね。||わかりました||すみません、これから気をつけます。	splitted_speech/pinmic/20230325-150539-579/305.html	splitted_speech/yoshino_original/20230325-150539-579/305.html
758	20230325-161026-551	805.wav	ごみはごみ箱へ捨てよう	Kawano	00000102/00102630.jpg	ごみはごみ箱へ捨てよう	マナーは大切だよね。||わかりました||すみません、これから気をつけます。||マナーは大切だよね。||わかりました||すみません、これから気をつけます。||マナーは大切だよね。||わかりました||すみません、これから気をつけます。	splitted_speech/pinmic/20230325-161026-551/805.html	splitted_speech/kawano_original/20230325-161026-551/805.html
359	20230325-155017-589	4.wav	ごみはごみ箱へ捨てよう	Yoshino	00000102/00102630.jpg	ごみはごみ箱へ捨てよう	マナーは大切だよね。||わかりました||すみません、これから気をつけます。||マナーは大切だよね。||わかりました||すみません、これから気をつけます。||マナーは大切だよね。||わかりました||すみません、これから気をつけます。	splitted_speech/pinmic/20230325-155017-589/4.html	splitted_speech/yoshino_original/20230325-155017-589/4.html
182	20230325-150539-579	414.wav	んぎゃー	Yoshino	00000072/00072529.jpg	んぎゃー	小さいですね！||はじめまして||可愛い赤ん坊ね、抱かせてもらえないかな。	splitted_speech/pinmic/20230325-150539-579/414.html	splitted_speech/yoshino_original/20230325-150539-579/414.html
500	20230325-161026-551	452.wav	どう、やわらかいでしょ？	Kawano	00000041/00041981.jpg	どう、やわらかいでしょ？	凄い||まさかここまで柔らかいとは思いませんでした	splitted_speech/pinmic/20230325-161026-551/452.html	splitted_speech/kawano_original/20230325-161026-551/452.html
319	20230325-150539-579	563.wav	練習時間はあと5分しかないよ	Yoshino	00000018/00018011.jpg	練習時間はあと5分しかないよ	ここのスタジオ、レンタル時間の延長できるか管理室に聞いてくるよ。||わたしは車の用意をしてきます。	splitted_speech/pinmic/20230325-150539-579/563.html	splitted_speech/yoshino_original/20230325-150539-579/563.html
328	20230325-150539-579	574.wav	取り敢えずネットの情報を掻き集めてみますね。	Yoshino	00000019/00019904.jpg	取り敢えずネットの情報を掻き集めてみますね。	何か出てきましたか？	splitted_speech/pinmic/20230325-150539-579/574.html	splitted_speech/yoshino_original/20230325-150539-579/574.html
176	20230325-150539-579	407.wav	そろそろ暗くなりそうだから帰る用意をするよ。	Yoshino	00000103/00103998.jpg	そろそろ暗くなりそうだから帰る用意するよ。	だいぶ日が傾いてきましたね、私もご一緒します。||わかりました||まだ帰りたくないわね。||だいぶ日が傾いてきましたね、私もご一緒します。||わかりました||まだ帰りたくないわね。	splitted_speech/pinmic/20230325-150539-579/407.html	splitted_speech/yoshino_original/20230325-150539-579/407.html
544	20230325-161026-551	514.wav	そろそろ暗くなりそうだから帰る用意するよ。	Kawano	00000103/00103998.jpg	そろそろ暗くなりそうだから帰る用意するよ。	だいぶ日が傾いてきましたね、私もご一緒します。||わかりました||まだ帰りたくないわね。||だいぶ日が傾いてきましたね、私もご一緒します。||わかりました||まだ帰りたくないわね。	splitted_speech/pinmic/20230325-161026-551/514.html	splitted_speech/kawano_original/20230325-161026-551/514.html
163	20230325-150539-579	394.wav	この緑色んところは何ですか？カビが生えているんですか？	Yoshino	00000012/00012841.jpg	この緑色のところは何ですか？カビが生えているのですか？	歯磨き粉をつけて、歯を磨く所だよ。	splitted_speech/pinmic/20230325-150539-579/394.html	splitted_speech/yoshino_original/20230325-150539-579/394.html
248	20230325-150539-579	489.wav	おーい、君も話し合いに参加したら？	Yoshino	00000119/00119120.jpg	おーい、君も話し合いに参加したら？	それでは開いている席に座って参加します。||何の話してるの？||今みんなで何を話し合っていたの？||話し合いに参加してほしいならそうするよ。||それでは開いている席に座って参加します。||何の話してるの？||今みんなで何を話し合っていたの？||話し合いに参加してほしいならそうするよ。	splitted_speech/pinmic/20230325-150539-579/489.html	splitted_speech/yoshino_original/20230325-150539-579/489.html
611	20230325-161026-551	602.wav	君も話し合いに参加したら？	Kawano	00000119/00119120.jpg	おーい、君も話し合いに参加したら？	それでは開いている席に座って参加します。||何の話してるの？||今みんなで何を話し合っていたの？||話し合いに参加してほしいならそうするよ。||それでは開いている席に座って参加します。||何の話してるの？||今みんなで何を話し合っていたの？||話し合いに参加してほしいならそうするよ。	splitted_speech/pinmic/20230325-161026-551/602.html	splitted_speech/kawano_original/20230325-161026-551/602.html
518	20230325-161026-551	478.wav	参ったよ、今日の売上はじゅぎょう従業員の給料を払ったら赤字だ。	Kawano	00000056/00056148.jpg	参ったよ、今月の売上では従業員の給料を払ったら赤字だ。	これからやれることを頑張ろうよ	splitted_speech/pinmic/20230325-161026-551/478.html	splitted_speech/kawano_original/20230325-161026-551/478.html
671	20230325-161026-551	686.wav	どうすれば電源が付くの？	Kawano	00000011/00011911.jpg	どうすれば電源が付くの？	ダメだよ、勝手にいじくっちゃあ。	splitted_speech/pinmic/20230325-161026-551/686.html	splitted_speech/kawano_original/20230325-161026-551/686.html
528	20230325-161026-551	490.wav	ピース。	Kawano	00000096/00096817.jpg	ピース。	オッケー、ちゃんと撮ったよ。	splitted_speech/pinmic/20230325-161026-551/490.html	splitted_speech/kawano_original/20230325-161026-551/490.html
741	20230325-161026-551	784.wav	まだ開店準備中です｡もう少しお待ちください	Kawano	00000037/00037192.jpg	まだ開店準備中です｡もう少しお待ちください	ああ、早すぎましたか。||じゃあ座って待ってるよ	splitted_speech/pinmic/20230325-161026-551/784.html	splitted_speech/kawano_original/20230325-161026-551/784.html
497	20230325-161026-551	449.wav	今日は一体どんな用件で？	Kawano	00000016/00016831.jpg	今日は一体どんな用件で？	先日相談した件です||先日相談した件です	splitted_speech/pinmic/20230325-161026-551/449.html	splitted_speech/kawano_original/20230325-161026-551/449.html
125	20230325-150539-579	349.wav	今日は一体どんな用件で？	Yoshino	00000016/00016831.jpg	今日は一体どんな用件で？	先日相談した件です||先日相談した件です	splitted_speech/pinmic/20230325-150539-579/349.html	splitted_speech/yoshino_original/20230325-150539-579/349.html
167	20230325-150539-579	398.wav	うりゃー	Yoshino	00000036/00036393.jpg	うりゃー	原住民の人かな？||原住民の人かな？	splitted_speech/pinmic/20230325-150539-579/398.html	splitted_speech/yoshino_original/20230325-150539-579/398.html
535	20230325-161026-551	504.wav	うりゃー	Kawano	00000036/00036393.jpg	うりゃー	原住民の人かな？||原住民の人かな？	splitted_speech/pinmic/20230325-161026-551/504.html	splitted_speech/kawano_original/20230325-161026-551/504.html
539	20230325-161026-551	508.wav	この向きで貼り付けるのがいいと思うけど、どう？	Kawano	00000070/00070097.jpg	この向きで貼り付けるのがいいと思うけど、どう？	近くで見せて下さい。	splitted_speech/pinmic/20230325-161026-551/508.html	splitted_speech/kawano_original/20230325-161026-551/508.html
763	20230325-161026-551	810.wav	まっすぐ線を引くのは気を使うんで話しかけないでくれ	Kawano	00000029/00029853.jpg	まっすぐ線を引くのは気を使うんで話しかけないでくれ	分かりました||分かりました||はい。||向こうに行ってますね。||タイトルはなんですか？||分かりました||分かりました||はい。||向こうに行ってますね。||タイトルはなんですか？	splitted_speech/pinmic/20230325-161026-551/810.html	splitted_speech/kawano_original/20230325-161026-551/810.html
88	20230325-150539-579	310.wav	まっすぐ線を引くのは気を使うんで話しかけないでくれ	Yoshino	00000029/00029853.jpg	まっすぐ線を引くのは気を使うんで話しかけないでくれ	分かりました||分かりました||はい。||向こうに行ってますね。||タイトルはなんですか？||分かりました||分かりました||はい。||向こうに行ってますね。||タイトルはなんですか？	splitted_speech/pinmic/20230325-150539-579/310.html	splitted_speech/yoshino_original/20230325-150539-579/310.html
15	20230325-150539-579	237.wav	すぐ出発する。支度は済ませたか？	Yoshino	00000090/00090469.jpg	すぐ出発する。支度は済ませたか？	準備万端だよ。||時間がありませんね||準備万端だよ。||時間がありませんね	splitted_speech/pinmic/20230325-150539-579/237.html	splitted_speech/yoshino_original/20230325-150539-579/237.html
416	20230325-161026-551	322.wav	すぐ出発する。支度は済ませたか？	Kawano	00000090/00090469.jpg	すぐ出発する。支度は済ませたか？	準備万端だよ。||時間がありませんね||準備万端だよ。||時間がありませんね	splitted_speech/pinmic/20230325-161026-551/322.html	splitted_speech/kawano_original/20230325-161026-551/322.html
256	20230325-150539-579	497.wav	すこし、お待ちください。	Yoshino	00000089/00089407.jpg	すこし、お待ちください。	はい、しばらく待っていますね。||わかりました、待ちます。	splitted_speech/pinmic/20230325-150539-579/497.html	splitted_speech/yoshino_original/20230325-150539-579/497.html
638	20230325-161026-551	635.wav	じゃあ入刀しますよ	Kawano	00000011/00011088.jpg	じゃあ入刀しますよ	こっちを向いて笑ってください。	splitted_speech/pinmic/20230325-161026-551/635.html	splitted_speech/kawano_original/20230325-161026-551/635.html
324	20230325-150539-579	568.wav	さて、どこから筆を入れようかしら。	Yoshino	00000029/00029713.jpg	さて、どこから筆を入れようかしら。	ここからでいいじゃない||ここからでいいじゃない	splitted_speech/pinmic/20230325-150539-579/568.html	splitted_speech/yoshino_original/20230325-150539-579/568.html
679	20230325-161026-551	700.wav	さて、どこから筆を入れようかしら。	Kawano	00000029/00029713.jpg	さて、どこから筆を入れようかしら。	ここからでいいじゃない||ここからでいいじゃない	splitted_speech/pinmic/20230325-161026-551/700.html	splitted_speech/kawano_original/20230325-161026-551/700.html
9	20230325-150539-579	231.wav	どんな映像に仕上がったんだい？	Yoshino	00000058/00058858.jpg	どんな映像に仕上がったんだい？	いま映像をセットしますので待ちください。||見てください||いま映像をセットしますので待ちください。||見てください	splitted_speech/pinmic/20230325-150539-579/231.html	splitted_speech/yoshino_original/20230325-150539-579/231.html
698	20230325-161026-551	738.wav	どんな映像に仕上がったんだい？	Kawano	00000058/00058858.jpg	どんな映像に仕上がったんだい？	いま映像をセットしますので待ちください。||見てください||いま映像をセットしますので待ちください。||見てください	splitted_speech/pinmic/20230325-161026-551/738.html	splitted_speech/kawano_original/20230325-161026-551/738.html
249	20230325-150539-579	490.wav	キャー噛まれたわ助けてー、なんてね	Yoshino	00000068/00068323.jpg	キャー噛まれたわ助けてー、なんてね	ははは。	splitted_speech/pinmic/20230325-150539-579/490.html	splitted_speech/yoshino_original/20230325-150539-579/490.html
669	20230325-161026-551	682.wav	戦場でも息抜きは大事だぞ。	Kawano	00000116/00116020.jpg	お前もこっちに来いよ、戦場でも息抜きは大事だぞ。	わかった、私もそのカードゲームに参加するよ。||はい。すぐに行きます。||わかった、私もそのカードゲームに参加するよ。||はい。すぐに行きます。	splitted_speech/pinmic/20230325-161026-551/682.html	splitted_speech/kawano_original/20230325-161026-551/682.html
312	20230325-150539-579	556.wav	お前もこっちに来いよ、戦場でも息抜きは大事だろう。	Yoshino	00000116/00116020.jpg	お前もこっちに来いよ、戦場でも息抜きは大事だぞ。	わかった、私もそのカードゲームに参加するよ。||はい。すぐに行きます。||わかった、私もそのカードゲームに参加するよ。||はい。すぐに行きます。	splitted_speech/pinmic/20230325-150539-579/556.html	splitted_speech/yoshino_original/20230325-150539-579/556.html
